timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,ex,ey,ez
1748501879839,-304,818,-1958,8,-3,4,80,36,32,298.11822509765625,8.164206504821777,157.32298278808594
1748501879948,-304,818,-1958,8,-3,4,80,36,32,298.11822509765625,8.164206504821777,157.32298278808594
1748501879948,-304,818,-1958,8,-3,4,80,36,32,297.0338134765625,8.165388107299805,157.32589721679688
1748501880033,-304,818,-1958,8,-3,4,80,36,32,297.0338134765625,8.165388107299805,157.32589721679688
1748501880033,-304,818,-1958,8,-3,4,80,36,32,296.0694274902344,8.167885780334473,157.3241424560547
1748501880139,-304,818,-1958,8,-3,4,80,36,32,296.0694274902344,8.167885780334473,157.3241424560547
1748501880139,-304,818,-1958,8,-3,4,80,36,32,294.9845275878906,8.16967487335205,157.3242950439453
1748501880242,-304,818,-1958,8,-3,4,80,36,32,294.9845275878906,8.16967487335205,157.3242950439453
1748501880254,-304,818,-1958,8,-3,4,80,36,32,293.8988037109375,8.166546821594238,157.32504272460938
1748501880349,-304,818,-1958,8,-3,4,80,36,32,293.8988037109375,8.166546821594238,157.32504272460938
1748501880349,-304,818,-1958,8,-3,4,80,36,32,292.9342041015625,8.164684295654297,157.32762145996094
1748501880451,-304,818,-1958,8,-3,4,80,36,32,292.9342041015625,8.164684295654297,157.32762145996094
1748501880451,-304,818,-1958,8,-3,4,80,36,32,291.85223388671875,8.167326927185059,157.32994079589844
1748501880563,-304,818,-1958,8,-3,4,80,36,32,291.85223388671875,8.167326927185059,157.32994079589844
1748501880574,-304,818,-1958,8,-3,4,80,36,32,290.76776123046875,8.16348648071289,157.32945251464844
1748501880679,-305,818,-1958,8,-3,4,80,36,32,290.76776123046875,8.16348648071289,157.32945251464844
1748501880679,-305,818,-1958,8,-3,4,80,36,32,289.80548095703125,8.165175437927246,157.32806396484375
1748501880786,-304,818,-1958,8,-3,4,80,36,32,289.80548095703125,8.165175437927246,157.32806396484375
1748501880786,-304,818,-1958,8,-3,4,80,36,32,288.8411865234375,8.165517807006836,157.3253173828125
1748501880875,-305,818,-1958,8,-3,4,80,36,32,288.8411865234375,8.165517807006836,157.3253173828125
1748501880875,-305,818,-1958,8,-3,4,80,36,32,287.8782043457031,8.167943954467773,157.3248748779297
1748501880987,-304,818,-1958,8,-3,4,80,36,32,287.8782043457031,8.167943954467773,157.3248748779297
1748501880987,-304,818,-1958,8,-3,4,80,36,32,286.9147033691406,8.1690034866333,157.32418823242188
1748501881081,-304,818,-1958,8,-3,4,80,36,32,286.9147033691406,8.1690034866333,157.32418823242188
1748501881081,-304,818,-1958,8,-3,4,80,36,32,285.9508972167969,8.168478012084961,157.3256072998047
